,polygon,hex_index,Total_population,Percent_females,Median_age,Percent_white,Percent_black,Median_household_income,Total_housing_units,Percent_occupied_housing_units,Percent_housing_units_rented,Percent_unemployed,Population_above_16,Ethnic_diversity,Percent_single_parent_houshold
162,"POLYGON ((-76.59526150629856 39.28423385171295, -76.60139282515196 39.2830581179004, -76.60305830827308 39.278639265243335, -76.59859338207633 39.275396424047386, -76.59246298443779 39.27657189274503, -76.59079659187236 39.28099046771891, -76.59526150629856 39.28423385171295))",882aa8c76bfffff,1455.6552881862306,58.833161487403224,33.73633847213708,69.68897696523815,17.23202448231489,116581.98328150508,1187.1313712923707,78.16216979960386,72.9256474015091,2.0901685507137633,1388.2195820498264,0.4140891425354394,13.778348971591704
163,"POLYGON ((-76.65169863672153 39.330817845935925, -76.65783461732809 39.32963842657234, -76.6594964961435 39.32521598053076, -76.65502330675007 39.321973230682666, -76.64888824813727 39.323152383699664, -76.64722545701535 39.3275745528766, -76.65169863672153 39.330817845935925))",882aa8c053fffff,807.0454155081778,68.88190915803804,40.2999216346942,4.097325803145769,88.47733604369485,54639.759635630195,443.24801019275634,73.54847620209968,67.12156416146375,2.6860277142060065,622.8518168896228,0.14519666757006902,13.82864198770385
164,"POLYGON ((-76.6014643888009 39.32815287194994, -76.60760122612551 39.32697613544491, -76.6092676723818 39.32255457879597, -76.60479819264957 39.31931003638281, -76.5986622781304 39.3204865074786, -76.59699492062948 39.32490778636213, -76.6014643888009 39.32815287194994))",882aa8c289fffff,635.380003794343,60.0718960578434,37.15813681352444,12.750488488454655,77.3206653577621,40810.361975155945,362.767243597324,81.7173939990534,53.6245821924439,13.700812071773532,557.8992452737025,0.2848196917632269,52.34938993914992
165,"POLYGON ((-76.64825666822877 39.2945615483835, -76.65438805378335 39.293382871111724, -76.65604898546276 39.28896263278588, -76.65157944252925 39.28572134846425, -76.64544897762612 39.28689975960207, -76.64378713509608 39.29131972116077, -76.64825666822877 39.2945615483835))",882aa8c0c3fffff,693.2059042400725,54.07599896702276,43.61993299312061,3.1308035106799585,90.0220691389829,52206.38830278241,503.9809257523196,58.773437461318615,64.23270805234141,14.9474579284212,603.7799126004377,0.12380842232125794,92.57116625186505
166,"POLYGON ((-76.55567436014161 39.28361832113287, -76.56180653960446 39.28244467665411, -76.56347566902265 39.278026438652724, -76.5590135277326 39.274782123493544, -76.55288227017776 39.27595550359008, -76.55121223209632 39.280373463193484, -76.55567436014161 39.28361832113287))",882aa8d5b7fffff,443.69055134494147,48.91645524476572,31.585550675074796,84.08656070965831,4.329102344640587,77577.41764884937,241.54010794594814,59.5100344055672,71.36895693502579,0.5422741141252237,343.2085390230589,0.17641715330257055,9.248109980931051
167,"POLYGON ((-76.60987615362203 39.35115633244265, -76.61601576084354 39.34997879921111, -76.61768223274125 39.34555575269291, -76.61321000979703 39.34231051708605, -76.60707132612133 39.343487784658926, -76.60540394193556 39.34791055346262, -76.60987615362203 39.35115633244265))",882aa8c213fffff,919.0500534067193,49.48332221055847,38.56067997204611,44.531925248619345,33.787320190883406,138287.99069231766,359.4466509359057,94.55943569807148,19.521213651814087,5.343892210246726,710.3074316833183,0.2847184438516876,15.654372294379735
168,"POLYGON ((-76.63266655288689 39.30575907152594, -76.6387997555772 39.30458104010993, -76.64046252415478 39.300160361459255, -76.63599300111571 39.2969179912897, -76.62986071979455 39.29809575681297, -76.62819704023445 39.30251615836386, -76.63266655288689 39.30575907152594))",882aa8c2b5fffff,859.0894473255963,49.258465259067066,37.213376488551226,7.808218877143383,86.96946599034027,33329.40051545374,540.5653086270862,72.80897193843691,70.82175644779919,25.449539493161428,678.1962037848102,0.1610504104183336,90.58376360607525
169,"POLYGON ((-76.53671199998576 39.25856016378065, -76.54284139781606 39.25738790007438, -76.54451140396407 39.25297143225677, -76.54005291971622 39.24972750674061, -76.53392444316538 39.25089950651679, -76.53225352967426 39.25531569570479, -76.53671199998576 39.25856016378065))",882aa8c629fffff,105.0,46.666666666666664,28.1,100.0,0.0,,110.0,45.45454545454545,86.0,0.0,99.0,0.0,0.0
170,"POLYGON ((-76.61645675910286 39.2883676306448, -76.62258810596038 39.28719071962304, -76.62425176934852 39.282771312148746, -76.61978499597747 39.27952909297862, -76.61365457011013 39.28070573847779, -76.61198999671478 39.28512486863504, -76.61645675910286 39.2883676306448))",882aa8c765fffff,1810.8298798548187,46.44255164909171,46.18613383305143,65.74758472263885,18.496468983824883,82821.86080123826,1291.221446401586,95.2417104386792,74.64947210564829,2.224864577452434,1748.8244900581012,0.47348332353103134,13.371881077679664
171,"POLYGON ((-76.69630242562145 39.31813296223972, -76.70243569771861 39.31695139501069, -76.70409299449756 39.31252905761722, -76.69961793193895 39.3092885634156, -76.69348558052866 39.31046986352871, -76.69182737108106 39.31489192492451, -76.69630242562145 39.31813296223972))",882aa8c031fffff,2204.926493817698,48.965467122248796,41.665232455411264,12.048540255211368,76.16787826257617,62439.98762293719,1300.9094448077567,90.07270036715316,82.42314632250384,1.7239775770951125,1732.0936148453566,0.2719318870259987,84.53254314669447
172,"POLYGON ((-76.57069086321131 39.24386295241147, -76.57681756322756 39.24268913084215, -76.5784839086092 39.23827304255917, -76.57402446149833 39.23503105375996, -76.56789868157902 39.236204610832615, -76.56623142876477 39.24062042116666, -76.57069086321131 39.24386295241147))",882aa8c713fffff,29.0,0.0,35.8,100.0,0.0,17986.0,29.0,100.0,82.75862068965517,20.689655172413794,29.0,0.0,
173,"POLYGON ((-76.54228981245494 39.273883670340275, -76.54842105358371 39.27271087852569, -76.55009108110866 39.26829341611311, -76.54563077563112 39.26504902407766, -76.5395004562749 39.26622155179673, -76.53782952071504 39.270638735612295, -76.54228981245494 39.273883670340275))",882aa8c665fffff,180.83654244543328,46.80005756562233,27.56580548889836,96.24095493403766,1.048408285392135,29919.414137565323,134.7135404477485,47.340288054553916,83.52788650450734,0.10264665173809816,139.69366377773554,0.04125743730117787,4.026370495576783
174,"POLYGON ((-76.55403090964575 39.33313441317168, -76.56016951786609 39.33196009546838, -76.56184053818005 39.32753893599325, -76.55737386089162 39.3242923728351, -76.55123617653119 39.32546642598459, -76.54956424569097 39.32988730681148, -76.55403090964575 39.33313441317168))",882aa8d5edfffff,1088.774994755027,58.36207998208243,36.075990462310166,3.0016008772951466,94.06801347725327,67115.19558876446,450.28259511067483,89.5026732708313,63.47735961410637,4.84762992598314,756.1887090877491,0.08978681154292471,74.49203650800109
175,"POLYGON ((-76.62425176934852 39.282771312148746, -76.6303822086689 39.28159407816138, -76.63204495389536 39.27717489068175, -76.62757816983424 39.273933214305636, -76.62144865114566 39.275110182649804, -76.61978499597747 39.27952909297862, -76.62425176934852 39.282771312148746))",882aa8c0dbfffff,730.3528794603684,42.018910632416315,30.094082791098447,20.48093146249276,68.28557981363515,54024.6940523764,412.6489735696843,90.10222315784385,59.40067172601768,6.037647268487784,635.0953416354588,0.32910091843263256,39.85098853035748
176,"POLYGON ((-76.57569079717793 39.230615463028165, -76.5818156726912 39.22944158327815, -76.58348109155769 39.22502621236896, -76.57902254202475 39.22178499897466, -76.57289858600579 39.222958614190105, -76.57123226011645 39.22737370729992, -76.57569079717793 39.230615463028165))",882aa8c46bfffff,49.913819722400184,27.00583327517141,46.210434706261424,53.52484506133292,46.47515493866708,17986.0,37.365527888960074,100.0,90.77157843770122,11.074105874758535,49.913819722400184,0.0,
177,"POLYGON ((-76.61146208619712 39.301627228996715, -76.61759526221648 39.30045037572201, -76.6192598524776 39.29603025145427, -76.61479217723004 39.29278725789303, -76.6086599228054 39.29396384568281, -76.60699442212484 39.29838369248413, -76.61146208619712 39.301627228996715))",882aa8c2bbfffff,1250.0808472494095,40.77150676034836,36.09628101583746,35.8078298732684,47.58869169054066,65046.67811676471,770.1760243068456,74.90533824195913,90.00285451987783,12.47656804211237,1230.4094145961474,0.4601341715625981,71.54398206682175
178,"POLYGON ((-76.54730079251159 39.260632058927044, -76.55343020698999 39.25945920734659, -76.555099305513 39.255042461081835, -76.5506398972739 39.25179884481024, -76.54451140396407 39.25297143225677, -76.54284139781606 39.25738790007438, -76.54730079251159 39.260632058927044))",882aa8c62dfffff,105.0,46.666666666666664,28.1,100.0,0.0,,110.0,45.45454545454545,86.0,0.0,99.0,0.0,0.0
179,"POLYGON ((-76.54508006894837 39.28154651918633, -76.55121223209632 39.280373463193484, -76.55288227017776 39.27595550359008, -76.54842105358371 39.27271087852569, -76.54228981245494 39.273883670340275, -76.54061886599246 39.27830135136302, -76.54508006894837 39.28154651918633))",882aa8d5b3fffff,573.5335185420365,46.19588044425509,30.573987844863513,78.8898691310726,11.454699166964655,40081.83188365066,280.99825003720474,64.46233767477683,73.3984232507617,1.126986565138802,415.9634243066367,0.19080708460379076,18.769749609186757
