hex_index,polygon
882a13482dfffff,"POLYGON ((-75.23096526683904 40.04998006817594, -75.23722693201695 40.04886622288465, -75.23904729588561 40.04442399569362, -75.23460690579736 40.04109591953265, -75.22834621632092 40.04220952255879, -75.22652494133328 40.0466514439787, -75.23096526683904 40.04998006817594))"
882a134991fffff,"POLYGON ((-75.2394858655637 39.98671221784491, -75.24573898066959 39.98559873261262, -75.2475561183829 39.98115998872059, -75.24312104995853 39.97783503533952, -75.23686890780326 39.97894827836118, -75.23505086122331 39.98338671694223, -75.2394858655637 39.98671221784491))"
882aacb2ddfffff,"POLYGON ((-75.19201777435183 39.90467996203229, -75.1982610235191 39.90357010294105, -75.20007941946687 39.899136865626716, -75.19565547104996 39.89581379312347, -75.18941319225587 39.896923411201485, -75.1875938916068 39.90135634276383, -75.19201777435183 39.90467996203229))"
882a1341a7fffff,"POLYGON ((-75.08673517017117 40.00556905092192, -75.0929938863344 40.004463577452846, -75.0948259500839 40.00002631667141, -75.09040020406309 39.9966948374406, -75.08414246417277 39.997800071581096, -75.08230949413272 40.002237024249, -75.08673517017117 40.00556905092192))"
882a134811fffff,"POLYGON ((-75.18294188417448 40.02557275279668, -75.18920129931378 40.02446182025048, -75.19102519218232 40.0200217944805, -75.1865905791561 40.01669300773017, -75.18033213951531 40.017803699021776, -75.17850733750431 40.02224341828607, -75.18294188417448 40.02557275279668))"
882a134a85fffff,"POLYGON ((-75.1346862036269 40.03000888741436, -75.1409471876536 40.02890050787586, -75.14277574019913 40.0244610390826, -75.13834421708917 40.021130257179735, -75.13208420954892 40.02223839638001, -75.13025474873453 40.026677557789256, -75.1346862036269 40.03000888741436))"
882a13414bfffff,"POLYGON ((-75.04298750894526 40.08324436500538, -75.04925740032839 40.08214027314829, -75.05109654698569 40.077699312436856, -75.04666671068325 40.0743627528225, -75.04039779951265 40.0754666059345, -75.03855774453505 40.07990725737399, -75.04298750894526 40.08324436500538))"
882aacb219fffff,"POLYGON ((-75.21312033805926 39.93792704263024, -75.21936754575592 39.93681561414849, -75.22118525978208 39.93238011207444, -75.21675667264047 39.92905634399071, -75.21051043632988 39.930167530938256, -75.20869181587625 39.93460272747154, -75.21312033805926 39.93792704263024))"
882a134f4bfffff,"POLYGON ((-75.0815506136446 39.99003183062811, -75.08780737753989 39.98892683573971, -75.08963932105118 39.98449055266674, -75.08521540635198 39.981159572578825, -75.07895961817391 39.9822643282916, -75.07712676908007 39.986700303235956, -75.0815506136446 39.99003183062811))"
882a134369fffff,"POLYGON ((-75.01829440512454 40.12876907289163, -75.02457083723321 40.12766574595927, -75.02641405566376 40.1232226096994, -75.0219817516212 40.11988311027444, -75.01570630202518 40.12098619878722, -75.01386217406257 40.12542902511261, -75.01829440512454 40.12876907289163))"
882a134021fffff,"POLYGON ((-75.02194182227954 40.049904173508466, -75.02820771209105 40.048801643500056, -75.03004751820215 40.044362944354106, -75.02562234118484 40.041027084664236, -75.0193574305511 40.04212937644748, -75.01751671785986 40.046567766113874, -75.02194182227954 40.049904173508466))"
882a1341c1fffff,"POLYGON ((-75.03556487430285 40.03104818139593, -75.04182799227162 40.02994515238834, -75.04366579904234 40.02550729979821, -75.03924139410117 40.02217278532893, -75.03297925430452 40.0232755759112, -75.03114054137967 40.027713119356186, -75.03556487430285 40.03104818139593))"
882a134313fffff,"POLYGON ((-74.99208144827702 40.07984561965894, -74.99835190573367 40.07874433017861, -75.00019565426625 40.07430442970009, -74.99576985252178 40.07096612882629, -74.98950037597706 40.07206718055947, -74.98765572036815 40.07650677088178, -74.99208144827702 40.07984561965894))"
882a134ac3fffff,"POLYGON ((-75.1078075115395 40.03887864045029, -75.11407021470228 40.0377716017958, -75.1159016100893 40.033332078607884, -75.11147121044263 40.029999901946745, -75.10520948457986 40.03110670075216, -75.10337718116622 40.03554591603573, -75.1078075115395 40.03887864045029))"
882aacb24dfffff,"POLYGON ((-75.2261827524847 39.976735661853866, -75.23243482124134 39.975623024544475, -75.2342528125701 39.971185075191315, -75.22981964344108 39.96786006861395, -75.2235685474474 39.968972464003485, -75.22174964792138 39.97341010785796, -75.2261827524847 39.976735661853866))"
882a1348edfffff,"POLYGON ((-75.1991066341886 40.01447065308622, -75.2053642493179 40.013358989837556, -75.20718621051796 40.008919329125476, -75.20275146575507 40.00559163779401, -75.19649482539602 40.006703059514436, -75.19467195513154 40.011142414062306, -75.1991066341886 40.01447065308622))"
882a134abdfffff,"POLYGON ((-75.14017271110382 40.016691277018836, -75.1464318200998 40.01558277151541, -75.14825934763907 40.01114397284206, -75.1438286741606 40.007813986861294, -75.13757054100974 40.00892225196606, -75.13574210559446 40.01336074341814, -75.14017271110382 40.016691277018836))"
882a134d35fffff,"POLYGON ((-75.18655868443398 39.917980900316785, -75.19280380026203 39.91687116303281, -75.19462321400792 39.91243725169379, -75.19019841711989 39.90911338352064, -75.1839542723016 39.91022287985058, -75.18213395346295 39.91465648527558, -75.18655868443398 39.917980900316785))"
882a134b15fffff,"POLYGON ((-75.21194246486837 40.08219486453357, -75.21820879105454 40.081081632589765, -75.2200321682774 40.0766378814891, -75.21559013136753 40.07330766856664, -75.20932478253377 40.074420658501346, -75.20750049335977 40.078864103335256, -75.21194246486837 40.08219486453357))"
882a134d25fffff,"POLYGON ((-75.20244468246656 39.93571355138505, -75.20869181587625 39.93460272747154, -75.21051043632988 39.930167530938256, -75.20608282958851 39.926843464005636, -75.19983666765208 39.92795404659811, -75.1980171410852 39.932388937412064, -75.20244468246656 39.93571355138505))"
882aacb245fffff,"POLYGON ((-75.2342528125701 39.971185075191315, -75.24050398205036 39.970072074302934, -75.24232100990054 39.96563430892554, -75.23788777652952 39.962309849732435, -75.23163757944877 39.963422608564755, -75.22981964344108 39.96786006861395, -75.2342528125701 39.971185075191315))"
882a134887fffff,"POLYGON ((-75.1886645663276 39.983404697628394, -75.19491828403505 39.982294000030166, -75.19674001953125 39.97785629529819, -75.1923089450673 39.974529594329766, -75.18605620102434 39.97564005070801, -75.18423355788264 39.98007744924246, -75.1886645663276 39.983404697628394))"
882a13483dfffff,"POLYGON ((-75.21502990454205 40.032224334220416, -75.22128954454412 40.031111580571796, -75.22311070808772 40.026670636360016, -75.21867314182236 40.023342751732514, -75.21241447705631 40.02445526348462, -75.21059240342157 40.02889590172844, -75.21502990454205 40.032224334220416))"
882a134d2bfffff,"POLYGON ((-75.18109653848006 39.93128385931341, -75.18734352196738 39.93017424430368, -75.18916395433311 39.9257396593875, -75.18473830879736 39.92241499552511, -75.17849229695696 39.923524369640134, -75.17667095910686 39.92795864848015, -75.18109653848006 39.93128385931341))"
882a1341e7fffff,"POLYGON ((-75.07313950668106 40.02442513304831, -75.07940099355262 40.023320154679354, -75.08123505154211 40.0188820442665, -75.07680852948086 40.015549220637986, -75.07054801988644 40.016653959877175, -75.06871305517868 40.02109176184266, -75.07313950668106 40.02442513304831))"
882a134abbfffff,"POLYGON ((-75.12688279735464 40.006699625574946, -75.13314085275495 40.00559196682071, -75.13496922950245 40.0011539641538, -75.13054045815643 39.997823927616835, -75.12428337840981 39.99893134626316, -75.12245409445774 40.00336904152227, -75.12688279735464 40.006699625574946))"
882a1348d1fffff,"POLYGON ((-75.15113650296007 39.990062088609406, -75.1573918649045 39.988953332586405, -75.15921734491488 39.98451587550869, -75.15478837017375 39.981187481317825, -75.14853398279347 39.98229599682169, -75.14670759569216 39.986733147003434, -75.15113650296007 39.990062088609406))"
882a134d1dfffff,"POLYGON ((-75.14908224925718 39.9246325522614, -75.15532900449222 39.9235247500236, -75.1571521523672 39.91909108387054, -75.15272944964906 39.915765526533846, -75.1464836663196 39.91687308851645, -75.1446596139043 39.921306448058886, -75.14908224925718 39.9246325522614))"
882a134de7fffff,"POLYGON ((-75.16808390234047 39.892493799282754, -75.17432603034592 39.89138538797816, -75.1761461783784 39.88695325235516, -75.1717251022278 39.883629834120725, -75.1654839444934 39.88473800491469, -75.16366289273982 39.88916983442165, -75.16808390234047 39.892493799282754))"
882a1348bdfffff,"POLYGON ((-75.19674001953125 39.97785629529819, -75.20299283868844 39.976745233304385, -75.2048136099787 39.97230771173087, -75.20038246982004 39.96898155814597, -75.19413062396411 39.970092378783264, -75.1923089450673 39.974529594329766, -75.19674001953125 39.97785629529819))"
882a134ab7fffff,"POLYGON ((-75.14565614338676 40.00337567696512, -75.15191337835556 40.00226704596701, -75.1537398817167 39.997828917865704, -75.14931005769456 39.994499727789005, -75.14305379793012 39.995608118328164, -75.14122638708558 40.000045939370864, -75.14565614338676 40.00337567696512))"
882a13415bfffff,"POLYGON ((-75.02711316871661 40.065455981877626, -75.03338101772256 40.06435297519014, -75.03522094840069 40.05991329974401, -75.03079393746592 40.05657694041852, -75.02452706819705 40.05767970872833, -75.0226862302289 40.0621190747094, -75.02711316871661 40.065455981877626))"
882a134133fffff,"POLYGON ((-75.07832504830797 40.039969692952354, -75.08458849056947 40.038864236094376, -75.08642266953915 40.03442514870537, -75.08199431377766 40.031091826574595, -75.07573184935039 40.032197044149804, -75.07389676295301 40.03663582310657, -75.07832504830797 40.039969692952354))"
882a134addfffff,"POLYGON ((-75.09711455713047 40.03665234758456, -75.10337718116622 40.03554591603573, -75.10520948457986 40.03110670075216, -75.10078007176907 40.02777422506838, -75.09451842511878 40.0288804169824, -75.09268521399635 40.033319324183, -75.09711455713047 40.03665234758456))"
882a134807fffff,"POLYGON ((-75.20694723369397 40.037777849411604, -75.2132077747946 40.03666546111526, -75.21502990454205 40.032224334220416, -75.21059240342157 40.02889590172844, -75.20433283792158 40.030008048265046, -75.20250979804351 40.03444886902109, -75.20694723369397 40.037777849411604))"
882a1341b5fffff,"POLYGON ((-75.07346004415731 39.99557292265707, -75.07971770404397 39.994468294472284, -75.0815506136446 39.99003183062811, -75.07712676908007 39.986700303235956, -75.07087008527317 39.987804692382625, -75.06903627005339 39.99224084792763, -75.07346004415731 39.99557292265707))"
882a13413bfffff,"POLYGON ((-75.07022556110385 40.045514049210844, -75.07648990116691 40.04440896029005, -75.07832504830797 40.039969692952354, -75.07389676295301 40.03663582310657, -75.06763340108786 40.03774067288248, -75.06579734648243 40.04217963161708, -75.07022556110385 40.045514049210844))"
882a134141fffff,"POLYGON ((-75.05368815507404 40.085477081822546, -75.0599581280682 40.08437238170008, -75.06179636608567 40.079931111895256, -75.05736553985186 40.076594851274294, -75.05109654698569 40.077699312436856, -75.04925740032839 40.08214027314829, -75.05368815507404 40.085477081822546))"
882aacb2e7fffff,"POLYGON ((-75.24275486305903 39.907981665326446, -75.24899751097666 39.906869028959775, -75.25081132417841 39.90243475551243, -75.24638339547967 39.899113423267906, -75.24014171722457 39.900225817634066, -75.23832699810677 39.90465978621303, -75.24275486305903 39.907981665326446))"
882a134351fffff,"POLYGON ((-74.9810079558816 40.10648941407112, -74.98728217152664 40.10538839047666, -74.9891279899558 40.10094715955891, -74.98470050070057 40.097607262688086, -74.97842726725702 40.098708048660974, -74.97658054097069 40.103148969094434, -74.9810079558816 40.10648941407112))"
882aacb217fffff,"POLYGON ((-75.22924832198612 39.92683300293299, -75.23549373476051 39.92572084892639, -75.23730952499517 39.92128571571515, -75.23288080890534 39.917963041678554, -75.22663636679226 39.919074953879004, -75.22481967020897 39.92350978188997, -75.22924832198612 39.92683300293299))"
882a134a87fffff,"POLYGON ((-75.13208420954892 40.02223839638001, -75.13834421708917 40.021130257179735, -75.14017271110382 40.016691277018836, -75.13574210559446 40.01336074341814, -75.12948307426298 40.014468642357016, -75.12765367233442 40.0189073151259, -75.13208420954892 40.02223839638001))"
882a134367fffff,"POLYGON ((-75.03453183439505 40.11767595336989, -75.04080646730725 40.11657188508095, -75.04264774163978 40.11212910441791, -75.03821529262385 40.10879070160371, -75.03194164149417 40.10989453119543, -75.03009945770123 40.11433700226657, -75.03453183439505 40.11767595336989))"
882a134d11fffff,"POLYGON ((-75.1464836663196 39.91687308851645, -75.15272944964906 39.915765526533846, -75.1545525397362 39.91133235011253, -75.15013075078305 39.90800704226021, -75.14388593908349 39.9091143640643, -75.14206194480872 39.91354723386718, -75.1464836663196 39.91687308851645))"
882a134311fffff,"POLYGON ((-74.99466337432423 40.08762479668563, -75.00093481297336 40.08652326938203, -75.00277862491059 40.082082881069894, -74.99835190573367 40.07874433017861, -74.99208144827702 40.07984561965894, -74.99023672890814 40.084285697821954, -74.99466337432423 40.08762479668563))"
882a134d05fffff,"POLYGON ((-75.17302726375539 39.93682787922665, -75.17927514361655 39.935718627793804, -75.18109653848006 39.93128385931341, -75.17667095910686 39.92795864848015, -75.17042405125461 39.92906765915463, -75.1686017508682 39.93350212138863, -75.17302726375539 39.93682787922665))"
882aacb21dfffff,"POLYGON ((-75.22379704860532 39.94013963023684, -75.23004433013926 39.93902759710944, -75.23186113742382 39.934591789673256, -75.22743157001739 39.93126832069437, -75.22118525978208 39.93238011207444, -75.21936754575592 39.93681561414849, -75.22379704860532 39.94013963023684))"
882aacb241fffff,"POLYGON ((-75.2235685474474 39.968972464003485, -75.22981964344108 39.96786006861395, -75.23163757944877 39.963422608564755, -75.22720532740728 39.96009784938002, -75.22095520390098 39.96121000292689, -75.21913636005036 39.9656471574689, -75.2235685474474 39.968972464003485))"
882a134103fffff,"POLYGON ((-75.0647161843076 40.05883305808675, -75.07098240100996 40.05772809829261, -75.07281857761036 40.053288163010706, -75.06838944546722 40.0499534962574, -75.06212420760556 40.05105821696819, -75.06028712314915 40.05549784348363, -75.0647161843076 40.05883305808675))"
882a134319fffff,"POLYGON ((-74.98654625521287 40.093166519387374, -74.99281859126161 40.09206536261252, -74.99466337432423 40.08762479668563, -74.99023672890814 40.084285697821954, -74.98396537441585 40.0853866169124, -74.98211968388658 40.08982687251909, -74.98654625521287 40.093166519387374))"
882a134355fffff,"POLYGON ((-74.99171057905808 40.1087285371969, -74.99798487906232 40.10762690482481, -74.99982978931345 40.103185363601035, -74.99540130784185 40.099845765023524, -74.9891279899558 40.10094715955891, -74.98728217152664 40.10538839047666, -74.99171057905808 40.1087285371969))"
882a1348e9fffff,"POLYGON ((-75.18841441513148 40.01225347070466, -75.19467195513154 40.011142414062306, -75.19649482539602 40.006703059514436, -75.19206106451082 40.003375067919976, -75.18580449936829 40.00448588324793, -75.18398072035538 40.00892493145253, -75.18841441513148 40.01225347070466))"
882a134061fffff,"POLYGON ((-75.00830799270297 40.06876304754967, -75.01457665607441 40.06766101810868, -75.01641846390667 40.063221473721256, -75.01199251547656 40.059884268557184, -75.00572483228966 40.0609860599737, -75.00388211745145 40.065425294546905, -75.00830799270297 40.06876304754967))"
882a13433bfffff,"POLYGON ((-75.01347687646872 40.08431923625732, -75.01974750104971 40.08321673053875, -75.02158943446932 40.07877621028236, -75.01716165112768 40.07543850551247, -75.01089200729156 40.076540773054134, -75.00904916615544 40.0809809835107, -75.01347687646872 40.08431923625732))"
882a134155fffff,"POLYGON ((-75.04850579557984 40.06992228006192, -75.05477380859774 40.06881805778282, -75.05661192373782 40.06437776394154, -75.05218293389161 40.0610420014558, -75.04591590044237 40.06214598492788, -75.04407687737363 40.06658596966077, -75.04850579557984 40.06992228006192))"
882a134d29fffff,"POLYGON ((-75.18370163797643 39.93904408736464, -75.18994959338612 39.937934231383295, -75.19177008241205 39.93349915683485, -75.18734352196738 39.93017424430368, -75.18109653848006 39.93128385931341, -75.17927514361655 39.935718627793804, -75.18370163797643 39.93904408736464))"
882a1348cdfffff,"POLYGON ((-75.169640147478 40.0155846967055, -75.17589851117344 40.01447461207808, -75.17772325593613 40.01003538156656, -75.17329054557638 40.00670654234324, -75.16703315718937 40.00781638600704, -75.16520750395573 40.012255309825605, -75.169640147478 40.0155846967055))"
882a134305fffff,"POLYGON ((-75.02123661566759 40.107659049758865, -75.02751018416562 40.106555829051935, -75.02935230546558 40.10211384556888, -75.0249217671547 40.098775392538755, -75.01864918024286 40.09987837483992, -75.01680615015906 40.104320048545055, -75.02123661566759 40.107659049758865))"
882a13481dfffff,"POLYGON ((-75.18555249032917 40.03334254266123, -75.19181288124406 40.03223136878335, -75.19363683093641 40.02779085434541, -75.18920129931378 40.02446182025048, -75.18294188417448 40.02557275279668, -75.18111702498433 40.03001296073727, -75.18555249032917 40.03334254266123))"
882a134859fffff,"POLYGON ((-75.16128826535 40.04999650278903, -75.16755135736953 40.04888642742273, -75.16937820786046 40.044445367395284, -75.16494287604812 40.04111468971184, -75.15868076089762 40.04222452415777, -75.15685300079278 40.04666527717529, -75.16128826535 40.04999650278903))"
882a134d3bfffff,"POLYGON ((-75.16522019790054 39.91354943506004, -75.17146516256153 39.91244090567186, -75.17328638617867 39.90800760633907, -75.16886354970046 39.904683142632706, -75.16261955622201 39.905791431492936, -75.16079742814068 39.910224424555416, -75.16522019790054 39.91354943506004))"
882a134d1bfffff,"POLYGON ((-75.13581623854684 39.91465419196179, -75.14206194480872 39.91354723386718, -75.14388593908349 39.9091143640643, -75.13946513107076 39.905788759120306, -75.13322039652441 39.90689547724953, -75.13139549837682 39.91132804025612, -75.13581623854684 39.91465419196179))"
882aacb25bfffff,"POLYGON ((-75.19698491476282 39.94902036594684, -75.20323391738262 39.9479096640774, -75.20505355649401 39.94347379409092, -75.20062509959284 39.94014893182309, -75.19437706908408 39.941259392430716, -75.19255652346699 39.945694956535796, -75.19698491476282 39.94902036594684))"
882a134101fffff,"POLYGON ((-75.06730901770239 40.066608636446816, -75.07357621352467 40.065503437492815, -75.07541245102135 40.06106301405226, -75.07098240100996 40.05772809829261, -75.0647161843076 40.05883305808675, -75.06287903859958 40.06327317276842, -75.06730901770239 40.066608636446816))"
882a13484bfffff,"POLYGON ((-75.17459787076918 40.05999007324092, -75.18086201626315 40.05887914908481, -75.18268801408065 40.054437293848686, -75.17825077679352 40.05110666955885, -75.17198760835939 40.05221735250332, -75.17016070025491 40.05665890091702, -75.17459787076918 40.05999007324092))"
882a134847fffff,"POLYGON ((-75.19338948192564 40.056656326489225, -75.19965280183102 40.05554442815358, -75.20147692157776 40.05110244817182, -75.1970386320864 40.04777267296547, -75.19077628878856 40.048884329738044, -75.18895125847679 40.05332600324773, -75.19338948192564 40.056656326489225))"
882a1348a1fffff,"POLYGON ((-75.21003704274975 39.987836294327494, -75.21629091006045 39.98672438499322, -75.2181108293195 39.98228606840279, -75.21367778964579 39.97895996695411, -75.20742489582503 39.98007163464123, -75.20560406828976 39.9845096453919, -75.21003704274975 39.987836294327494))"
882a134115fffff,"POLYGON ((-75.06212420760556 40.05105821696819, -75.06838944546722 40.0499534962574, -75.07022556110385 40.045514049210844, -75.06579734648243 40.04217963161708, -75.05953308718236 40.043284113320965, -75.05769606404489 40.04772325159354, -75.06212420760556 40.05105821696819))"
882aacb2ebfffff,"POLYGON ((-75.22402527142833 39.91131764273958, -75.23026874315475 39.910205972268145, -75.23208442311633 39.90577181876758, -75.22765753709501 39.902449640923294, -75.22141503548069 39.9035610697428, -75.21959844987677 39.90799491802633, -75.22402527142833 39.91131764273958))"
882a134f49fffff,"POLYGON ((-75.08414246417277 39.997800071581096, -75.09040020406309 39.9966948374406, -75.09223220772726 39.99225806547533, -75.08780737753989 39.98892683573971, -75.0815506136446 39.99003183062811, -75.07971770404397 39.994468294472284, -75.08414246417277 39.997800071581096))"
882aacb251fffff,"POLYGON ((-75.20766329014826 39.95123477448731, -75.21391236733037 39.950123467700664, -75.21573109962144 39.94568729201141, -75.21130166165221 39.94236272877937, -75.20505355649401 39.94347379409092, -75.20323391738262 39.9479096640774, -75.20766329014826 39.95123477448731))"
882a134849fffff,"POLYGON ((-75.17720899550613 40.06776352937736, -75.18347411833776 40.06665236393249, -75.18530017334356 40.06221002039532, -75.18086201626315 40.05887914908481, -75.17459787076918 40.05999007324092, -75.17277090512037 40.06443210996406, -75.17720899550613 40.06776352937736))"
882aacb24bfffff,"POLYGON ((-75.21288533799391 39.96675894743698, -75.21913636005036 39.9656471574689, -75.22095520390098 39.96121000292689, -75.21652393332492 39.957884944006786, -75.21027388384344 39.958996492345605, -75.20845413246464 39.963433341201544, -75.21288533799391 39.96675894743698))"
882a1348abfffff,"POLYGON ((-75.19935027555523 39.98562094881927, -75.20560406828976 39.9845096453919, -75.20742489582503 39.98007163464123, -75.20299283868844 39.976745233304385, -75.19674001953125 39.97785629529819, -75.19491828403505 39.982294000030166, -75.19935027555523 39.98562094881927))"
882a134d43fffff,"POLYGON ((-75.14620816157552 39.94569644375039, -75.15245775745818 39.944588525027704, -75.15428198388577 39.94015369671936, -75.14985751981665 39.93682709386687, -75.14360889675318 39.93793477231748, -75.14178376504137 39.942369293860615, -75.14620816157552 39.94569644375039))"
882a134899fffff,"POLYGON ((-75.15661379230559 39.97675051330606, -75.16286728222777 39.97564163272757, -75.16469173971385 39.971204847124326, -75.16026361407827 39.967877248800924, -75.1540110980806 39.96898588880025, -75.15218573389588 39.973422367670025, -75.15661379230559 39.97675051330606))"
882a1348e7fffff,"POLYGON ((-75.20457337063336 40.00115246596252, -75.21082911135123 40.00004067943673, -75.21265005116801 39.99560169056022, -75.20821615903897 39.992274794179195, -75.2019613924509 39.993386339117215, -75.20013954396391 39.997825021991794, -75.20457337063336 40.00115246596252))"
882a1348adfffff,"POLYGON ((-75.21265005116801 39.99560169056022, -75.21890489224472 39.99448953950165, -75.22072486732463 39.990050733818634, -75.21629091006045 39.98672438499322, -75.21003704274975 39.987836294327494, -75.20821615903897 39.992274794179195, -75.21265005116801 39.99560169056022))"
882a134ac7fffff,"POLYGON ((-75.1185015321809 40.041104026965606, -75.12476431401905 40.03999638112638, -75.12659480106177 40.03555655021279, -75.12216341471311 40.032224672832, -75.1159016100893 40.033332078607884, -75.11407021470228 40.0377716017958, -75.1185015321809 40.041104026965606))"
882a134d65fffff,"POLYGON ((-75.18891441254236 39.95456675768819, -75.19516431262362 39.95345641953282, -75.19698491476282 39.94902036594684, -75.19255652346699 39.945694956535796, -75.18630759585936 39.94680505356568, -75.18448608717553 39.95124080109991, -75.18891441254236 39.95456675768819))"
882a13480dfffff,"POLYGON ((-75.20147692157776 40.05110244817182, -75.2077393400196 40.049990183800716, -75.20956249262534 40.04554838595565, -75.2051241374172 40.04221915875054, -75.19886269521791 40.04333118142156, -75.1970386320864 40.04777267296547, -75.20147692157776 40.05110244817182))"
882a134d6bfffff,"POLYGON ((-75.1675591702278 39.95013340726485, -75.17380891910905 39.94902427898186, -75.17563133402254 39.94458883767789, -75.17120490607108 39.94126283103347, -75.16495612983671 39.94237171861767, -75.1631328090086 39.946806853512975, -75.1675591702278 39.95013340726485))"
882a134f4dfffff,"POLYGON ((-75.0948259500839 40.00002631667141, -75.10108376952758 39.998920476495975, -75.10291486693811 39.9944833965878, -75.0984890512609 39.99115246476597, -75.09223220772726 39.99225806547533, -75.09040020406309 39.9966948374406, -75.0948259500839 40.00002631667141))"
882a134005fffff,"POLYGON ((-75.00314252563872 40.053209810555764, -75.00940922892107 40.05210825708756, -75.01125091089969 40.04766968887596, -75.00682679599512 40.044332983929195, -75.00056107233739 40.045434299525255, -74.99871848406264 40.049872557908394, -75.00314252563872 40.053209810555764))"
882aacb211fffff,"POLYGON ((-75.22118525978208 39.93238011207444, -75.22743157001739 39.93126832069437, -75.22924832198612 39.92683300293299, -75.22481967020897 39.92350978188997, -75.21857433099733 39.92462133159983, -75.21675667264047 39.92905634399071, -75.22118525978208 39.93238011207444))"
882a134b39fffff,"POLYGON ((-75.22265174925847 40.08441209155575, -75.22891814978358 40.083298251078254, -75.23074061473828 40.078854193890656, -75.22629759153831 40.0755242832351, -75.2200321682774 40.0766378814891, -75.21820879105454 40.081081632589765, -75.22265174925847 40.08441209155575))"
882aacb287fffff,"POLYGON ((-75.22686275972283 39.89026087438368, -75.23310339548716 39.889149325327374, -75.2349180046201 39.8847163368947, -75.23049288298725 39.88139520254972, -75.2242532164247 39.88250650997248, -75.22243770239427 39.88693919334157, -75.22686275972283 39.89026087438368))"
882aacb2abfffff,"POLYGON ((-75.23752943121609 39.8924707080809, -75.2437701400828 39.89135855563808, -75.2455838440053 39.88692526232018, -75.24115774437252 39.8836044262981, -75.2349180046201 39.8847163368947, -75.23310339548716 39.889149325327374, -75.23752943121609 39.8924707080809))"
882a134153fffff,"POLYGON ((-75.03522094840069 40.05991329974401, -75.04148789998561 40.058809923893094, -75.0433268611594 40.05437042726462, -75.03889977810546 40.05103461574928, -75.03263380589394 40.05213775308417, -75.03079393746592 40.05657694041852, -75.03522094840069 40.05991329974401))"
882a134891fffff,"POLYGON ((-75.16469173971385 39.971204847124326, -75.1709443321769 39.97009560174343, -75.17276782534087 39.96565899878714, -75.16833963280395 39.96233194774262, -75.16208801390259 39.963440952407645, -75.16026361407827 39.967877248800924, -75.16469173971385 39.971204847124326))"
882a134f43fffff,"POLYGON ((-75.08963932105118 39.98449055266674, -75.09589518895244 39.983385191346905, -75.09772616669751 39.97894908928415, -75.09330218218935 39.975618656467354, -75.08704728964285 39.976723778474145, -75.08521540635198 39.981159572578825, -75.08963932105118 39.98449055266674))"
882a134d07fffff,"POLYGON ((-75.17042405125461 39.92906765915463, -75.17667095910686 39.92795864848015, -75.17849229695696 39.923524369640134, -75.17406763222613 39.9201994076969, -75.16782169610724 39.92130817768982, -75.16599945308735 39.92574215027544, -75.17042405125461 39.92906765915463))"
882aacb2c7fffff,"POLYGON ((-75.21335505188792 39.90910598462701, -75.21959844987677 39.90799491802633, -75.22141503548069 39.9035610697428, -75.21698912852575 39.90023859342322, -75.21074670073627 39.901349418584864, -75.20892920980357 39.90578296147296, -75.21335505188792 39.90910598462701))"
882a134809fffff,"POLYGON ((-75.19077628878856 40.048884329738044, -75.1970386320864 40.04777267296547, -75.19886269521791 40.04333118142156, -75.19442532536289 40.0400016530985, -75.18816395839517 40.041113068385165, -75.18633898505455 40.04555425344853, -75.19077628878856 40.048884329738044))"
882a13489bfffff,"POLYGON ((-75.1540110980806 39.96898588880025, -75.16026361407827 39.967877248800924, -75.16208801390259 39.963440952407645, -75.15766080417582 39.960113602723034, -75.15140926182616 39.96122200222003, -75.14958395565709 39.96565799187186, -75.1540110980806 39.96898588880025))"
882aacb25dfffff,"POLYGON ((-75.21027388384344 39.958996492345605, -75.21652393332492 39.957884944006786, -75.21834272143055 39.95344827885321, -75.21391236733037 39.950123467700664, -75.20766329014826 39.95123477448731, -75.2058435948685 39.95567113394643, -75.21027388384344 39.958996492345605))"
882a134813fffff,"POLYGON ((-75.18033213951531 40.017803699021776, -75.1865905791561 40.01669300773017, -75.18841441513148 40.01225347070466, -75.18398072035538 40.00892493145253, -75.17772325593613 40.01003538156656, -75.17589851117344 40.01447461207808, -75.18033213951531 40.017803699021776))"
882a134997fffff,"POLYGON ((-75.2475561183829 39.98115998872059, -75.25380833348582 39.98004613990936, -75.255624507476 39.975607580096124, -75.25118937529139 39.97228317420224, -75.24493813277532 39.97339678066671, -75.24312104995853 39.97783503533952, -75.2475561183829 39.98115998872059))"
882a13402bfffff,"POLYGON ((-75.01125091089969 40.04766968887596, -75.01751671785986 40.046567766113874, -75.0193574305511 40.04212937644748, -75.014933242646 40.03879321916889, -75.00866841494724 40.03989490392037, -75.00682679599512 40.044332983929195, -75.01125091089969 40.04766968887596))"
882a134f0dfffff,"POLYGON ((-75.10840610792944 39.98117349689377, -75.11466115874249 39.98006716386334, -75.11649026521899 39.975630935440265, -75.11206522681006 39.97230134762508, -75.10581115090423 39.97340744099141, -75.10398113860222 39.97784336180502, -75.10840610792944 39.98117349689377))"
882a1348a9fffff,"POLYGON ((-75.2019613924509 39.993386339117215, -75.20821615903897 39.992274794179195, -75.21003704274975 39.987836294327494, -75.20560406828976 39.9845096453919, -75.19935027555523 39.98562094881927, -75.19752848352896 39.990059142660655, -75.2019613924509 39.993386339117215))"
